top_speed_kmh,battery_capacity_kwh,number_of_cells,torque_nm,efficiency_wh_per_km,range_km,acceleration_0_100_s,fast_charging_power_kw_dc,towing_capacity_kg,cargo_volume_l,seats,length_mm,width_mm,height_mm,battery_type_Lithium-ion,fast_charge_port_CCS,fast_charge_port_CHAdeMO,drivetrain_AWD,drivetrain_FWD,drivetrain_RWD,segment_A - Mini,segment_B - Compact,segment_C - Medium,segment_D - Large,segment_E - Executive,segment_F - Luxury,segment_G - Sports,segment_I - Luxury,segment_JA - Mini,segment_JB - Compact,segment_JC - Medium,segment_JD - Large,segment_JE - Executive,segment_JF - Luxury,segment_N - Passenger Van,car_body_type_Cabriolet,car_body_type_Coupe,car_body_type_Hatchback,car_body_type_Liftback Sedan,car_body_type_SUV,car_body_type_Sedan,car_body_type_Small Passenger Van,car_body_type_Station/Estate
0.5250000000000001,0.7611168562564634,0.013761467889908258,0.5998383185125302,0.2298850574712643,0.609090909090909,0.12426035502958577,0.6785714285714285,0.9600000000000001,0.28832406671961874,0.4285714285714285,0.5030594405594409,0.7553191489361701,0.541856925418569,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0.5250000000000001,0.7611168562564634,0.013761467889908258,0.5998383185125302,0.210727969348659,0.6545454545454545,0.12426035502958577,0.6785714285714285,0.9600000000000001,0.2859412231930103,0.4285714285714285,0.5030594405594409,0.7553191489361701,0.5114155251141552,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
0.625,0.7828335056876938,0.04128440366972477,0.6079223928860145,0.28735632183908044,0.7090909090909091,0.035502958579881616,1.0,0.0,0.1580619539316918,0.2857142857142857,0.6018356643356646,0.7531914893617024,0.09132420091324178,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.625,0.7828335056876938,0.04128440366972477,0.7388843977364591,0.27969348659003834,0.7090909090909091,0.017751479289940808,1.0,0.0,0.1580619539316918,0.2857142857142857,0.6018356643356646,0.7531914893617024,0.09132420091324178,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.6000000000000001,0.7828335056876938,0.04128440366972477,0.5068714632174616,0.24137931034482762,0.7363636363636363,0.07100591715976329,1.0,0.0,0.2017474185861795,0.2857142857142857,0.604895104895105,0.7531914893617024,0.09893455098934556,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.6000000000000001,0.7828335056876938,0.04128440366972477,0.4139046079223928,0.2298850574712643,0.7363636363636363,0.10650887573964493,1.0,0.0,0.2017474185861795,0.2857142857142857,0.604895104895105,0.7531914893617024,0.09893455098934556,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.5,0.6204756980351602,0.01834862385321101,0.5513338722716249,0.33716475095785436,0.5727272727272728,0.10059171597633132,0.4047619047619047,0.64,0.2533756949960286,0.4285714285714285,0.5083041958041958,0.5148936170212766,0.18112633181126325,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.32500000000000007,0.4736297828335056,0.01834862385321101,0.23201293451899757,0.24904214559386972,0.5363636363636364,0.2248520710059171,0.2619047619047619,0.64,0.2533756949960286,0.4285714285714285,0.5083041958041958,0.5148936170212766,0.18112633181126325,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.32500000000000007,0.6204756980351602,0.01834862385321101,0.25626515763945024,0.24904214559386972,0.6909090909090909,0.20118343195266264,0.4047619047619047,0.64,0.2533756949960286,0.4285714285714285,0.5083041958041958,0.5148936170212766,0.18112633181126325,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.375,0.6204756980351602,0.01834862385321101,0.39369442198868226,0.28352490421455934,0.6454545454545454,0.1715976331360946,0.4047619047619047,0.64,0.2533756949960286,0.4285714285714285,0.5083041958041958,0.5148936170212766,0.18112633181126325,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.5250000000000001,0.6194415718717683,0.01834862385321101,0.5513338722716249,0.24137931034482762,0.5363636363636364,0.09467455621301771,0.4246031746031746,0.8,0.2692613185067514,0.4285714285714285,0.6293706293706296,0.6170212765957448,0.2678843226788432,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.5250000000000001,0.6194415718717683,0.01834862385321101,0.5513338722716249,0.26819923371647514,0.5272727272727272,0.10059171597633132,0.4246031746031746,0.8,0.33280381254964253,0.4285714285714285,0.6293706293706296,0.6170212765957448,0.2678843226788432,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.33999999999999997,0.6194415718717683,0.01834862385321101,0.23201293451899757,0.1915708812260536,0.6272727272727272,0.2248520710059171,0.4246031746031746,0.6,0.2692613185067514,0.4285714285714285,0.6293706293706296,0.6170212765957448,0.2831050228310503,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.33999999999999997,0.6194415718717683,0.01834862385321101,0.23201293451899757,0.2145593869731801,0.6,0.23076923076923067,0.4246031746031746,0.6,0.33280381254964253,0.4285714285714285,0.6293706293706296,0.6170212765957448,0.2831050228310503,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.44999999999999996,0.6194415718717683,0.01834862385321101,0.385610347615198,0.2222222222222222,0.6,0.18934911242603547,0.4246031746031746,0.8,0.2692613185067514,0.4285714285714285,0.6293706293706296,0.6170212765957448,0.2831050228310503,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.44999999999999996,0.6194415718717683,0.01834862385321101,0.385610347615198,0.24904214559386972,0.5727272727272728,0.19526627218934905,0.4246031746031746,0.8,0.33280381254964253,0.4285714285714285,0.6293706293706296,0.6170212765957448,0.2831050228310503,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.625,0.8314374353671148,0.01834862385321101,0.797898140662894,0.3793103448275862,0.6454545454545454,0.08875739644970412,0.5158730158730158,0.0,0.27720413026211277,0.4285714285714285,0.7740384615384617,0.7234042553191484,0.32724505327245046,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.3999999999999999,0.8314374353671148,0.01834862385321101,0.4341147938561034,0.26053639846743293,0.7,0.19526627218934905,0.5158730158730158,0.0,0.27720413026211277,0.4285714285714285,0.7740384615384617,0.7234042553191484,0.32724505327245046,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.575,0.8314374353671148,0.01834862385321101,0.5109135004042037,0.24137931034482762,0.6818181818181818,0.14792899408284022,0.5158730158730158,0.8,0.27720413026211277,0.4285714285714285,0.7740384615384617,0.7234042553191484,0.32724505327245046,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.625,0.9058945191313339,0.01834862385321101,0.7291835084882781,0.3831417624521073,0.6636363636363636,0.09467455621301771,0.4801587301587302,1.0,0.27720413026211277,0.4285714285714285,0.5878496503496504,0.7659574468085104,0.5570776255707761,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
